,variant_name,len_Data,variant
939,varinat_939,1,"('NEW', 'FIN', 'MANUAL', 'RELEASE', 'CODE OK', 'BILLED')"
940,varinat_940,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE OK', 'CODE OK', 'BILLED')"
941,varinat_941,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
942,varinat_942,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'CODE OK', 'SET STATUS', 'REOPEN', 'DELETE')"
943,varinat_943,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'MANUAL', 'CODE OK', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
944,varinat_944,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'CODE OK', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
945,varinat_945,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE ERROR', 'REOPEN', 'FIN', 'RELEASE', 'CODE ERROR', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'SET STATUS')"
946,varinat_946,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
947,varinat_947,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'CODE OK', 'RELEASE', 'CODE OK', 'BILLED')"
948,varinat_948,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'MANUAL', 'RELEASE', 'CODE OK', 'BILLED')"
949,varinat_949,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'CHANGE DIAGN', 'DELETE')"
950,varinat_950,1,"('NEW', 'FIN', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'REOPEN', 'DELETE')"
951,varinat_951,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
952,varinat_952,1,"('NEW', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
953,varinat_953,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'BILLED')"
954,varinat_954,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'BILLED')"
955,varinat_955,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'CODE OK', 'BILLED', 'MANUAL', 'CODE OK', 'STORNO', 'REJECT', 'MANUAL', 'MANUAL', 'CODE OK', 'BILLED')"
956,varinat_956,1,"('NEW', 'FIN', 'RELEASE', 'BILLED', 'MANUAL', 'MANUAL', 'MANUAL')"
957,varinat_957,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
958,varinat_958,1,"('NEW', 'FIN', 'RELEASE', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'BILLED')"
959,varinat_959,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE OK', 'BILLED', 'CODE OK', 'STORNO', 'REJECT', 'MANUAL', 'RELEASE', 'CODE OK', 'BILLED')"
960,varinat_960,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'REOPEN', 'CODE NOK', 'FIN', 'SET STATUS')"
961,varinat_961,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'SET STATUS')"
962,varinat_962,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
963,varinat_963,1,"('NEW', 'FIN', 'RELEASE', 'BILLED', 'MANUAL', 'MANUAL', 'MANUAL', 'MANUAL', 'MANUAL', 'MANUAL')"
964,varinat_964,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'SET STATUS', 'SET STATUS', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
965,varinat_965,1,"('NEW', 'FIN', 'RELEASE', 'BILLED', 'STORNO', 'SET STATUS', 'DELETE')"
966,varinat_966,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'DELETE')"
967,varinat_967,1,"('NEW', 'MANUAL', 'MANUAL', 'CHANGE END', 'FIN', 'RELEASE', 'BILLED')"
968,varinat_968,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED')"
969,varinat_969,1,"('NEW', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
970,varinat_970,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'CODE OK', 'STORNO', 'REJECT', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'SET STATUS', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'CODE OK', 'SET STATUS')"
971,varinat_971,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'MANUAL', 'RELEASE', 'CODE OK', 'BILLED')"
972,varinat_972,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'CODE NOK', 'RELEASE', 'CODE ERROR', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
973,varinat_973,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'DELETE')"
974,varinat_974,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
975,varinat_975,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'REOPEN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE OK', 'BILLED')"
976,varinat_976,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE ERROR', 'REOPEN', 'FIN', 'RELEASE', 'CODE ERROR', 'REOPEN', 'FIN', 'CODE ERROR', 'REOPEN', 'FIN', 'CODE ERROR', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'CODE NOK', 'RELEASE', 'CODE NOK', 'REOPEN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
977,varinat_977,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE ERROR', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
978,varinat_978,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'DELETE')"
979,varinat_979,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'CODE OK', 'MANUAL')"
980,varinat_980,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'BILLED', 'STORNO', 'REJECT', 'SET STATUS', 'SET STATUS', 'DELETE')"
981,varinat_981,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'SET STATUS', 'RELEASE', 'CODE NOK', 'SET STATUS')"
982,varinat_982,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'DELETE')"
983,varinat_983,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'CODE OK', 'RELEASE', 'CODE OK', 'BILLED')"
984,varinat_984,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE OK', 'BILLED', 'MANUAL', 'CODE OK', 'MANUAL')"
985,varinat_985,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE ERROR', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'CODE NOK', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
986,varinat_986,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE ERROR', 'REOPEN', 'CODE NOK', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'CODE NOK', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE OK', 'BILLED')"
987,varinat_987,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'CODE OK', 'STORNO', 'REJECT', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'SET STATUS')"
988,varinat_988,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'SET STATUS')"
989,varinat_989,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'CODE NOK', 'FIN', 'RELEASE', 'CODE NOK', 'SET STATUS')"
990,varinat_990,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'DELETE')"
991,varinat_991,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'BILLED')"
992,varinat_992,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'SET STATUS', 'RELEASE', 'CODE OK', 'BILLED')"
993,varinat_993,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE ERROR', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE ERROR', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'CODE NOK', 'CODE NOK', 'SET STATUS')"
994,varinat_994,1,"('NEW', 'FIN', 'CHANGE END', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
995,varinat_995,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'REOPEN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
996,varinat_996,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'BILLED')"
997,varinat_997,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'CODE OK', 'BILLED')"
998,varinat_998,1,"('NEW', 'FIN', 'RELEASE', 'BILLED', 'STORNO', 'SET STATUS', 'SET STATUS', 'REOPEN', 'DELETE')"
999,varinat_999,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'DELETE')"
1000,varinat_1000,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'CODE OK', 'SET STATUS', 'RELEASE', 'REOPEN', 'DELETE')"
1001,varinat_1001,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'MANUAL', 'REOPEN', 'DELETE')"
1002,varinat_1002,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'MANUAL', 'MANUAL', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
1003,varinat_1003,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'CODE OK', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
1004,varinat_1004,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE OK', 'REOPEN', 'DELETE')"
1005,varinat_1005,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'DELETE')"
1006,varinat_1006,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
1007,varinat_1007,1,"('NEW', 'RELEASE', 'CODE NOK', 'MANUAL', 'MANUAL', 'BILLED')"
1008,varinat_1008,1,"('NEW', 'NEW', 'CHANGE DIAGN', 'FIN', 'FIN', 'RELEASE', 'RELEASE', 'CODE OK', 'BILLED', 'BILLED', 'STORNO', 'STORNO', 'REJECT', 'REJECT', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'BILLED', 'BILLED', 'STORNO', 'STORNO', 'REJECT', 'REJECT', 'BILLED', 'BILLED', 'STORNO', 'STORNO', 'REJECT', 'REJECT', 'SET STATUS', 'SET STATUS', 'SET STATUS', 'SET STATUS')"
1009,varinat_1009,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
1010,varinat_1010,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'MANUAL', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'MANUAL', 'CODE OK', 'MANUAL')"
1011,varinat_1011,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE ERROR', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'EMPTY')"
1012,varinat_1012,1,"('NEW', 'RELEASE', 'CHANGE END', 'FIN', 'RELEASE', 'BILLED', 'STORNO', 'REJECT', 'MANUAL', 'BILLED')"
1013,varinat_1013,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
1014,varinat_1014,1,"('NEW', 'NEW', 'CHANGE DIAGN', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'FIN', 'FIN', 'RELEASE', 'RELEASE', 'CODE NOK', 'REOPEN', 'REOPEN', 'FIN', 'FIN', 'RELEASE', 'RELEASE', 'CODE OK', 'BILLED', 'BILLED')"
1015,varinat_1015,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'SET STATUS')"
1016,varinat_1016,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
1017,varinat_1017,1,"('NEW', 'MANUAL', 'MANUAL', 'BILLED')"
1018,varinat_1018,1,"('NEW', 'FIN', 'RELEASE', 'FIN', 'RELEASE', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
1019,varinat_1019,1,"('NEW', 'CODE OK', 'FIN', 'DELETE')"
